latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.718,28.672,328.9,2.8,1.6,2020-02-19,1105,A,74,6.0NRT,303.8,68.6,D
8.764,28.69,322.2,2.7,1.6,2020-02-19,1105,A,47,6.0NRT,303.5,36.7,D
8.565,27.492,332.2,3.4,1.7,2020-02-19,1105,A,78,6.0NRT,308.7,83.4,D
9.902,35.943,334.2,1,1,2020-02-19,1105,A,67,6.0NRT,316.7,11.8,D
9.877,35.707,327.3,1,1,2020-02-19,1105,A,61,6.0NRT,311.8,7.3,D
8.768,28.684,320.5,2.7,1.6,2020-02-19,1105,A,24,6.0NRT,302.9,30.1,D
8.56,27.489,328.2,3.4,1.7,2020-02-19,1105,A,68,6.0NRT,308.1,51.4,D
9.925,35.906,336,1,1,2020-02-19,1105,A,42,6.0NRT,317.6,14,D
9.903,35.753,335.7,1,1,2020-02-19,1105,A,77,6.0NRT,314.2,19.5,D
9.911,35.752,342.1,1,1,2020-02-19,1105,A,87,6.0NRT,315.3,28.3,D
9.899,35.606,326,1,1,2020-02-19,1105,A,49,6.0NRT,311.4,7.2,D
9.898,35.597,359.1,1,1,2020-02-19,1105,A,99,6.0NRT,314.6,67.5,D
9.575,33.429,327.8,1.2,1.1,2020-02-19,1105,A,65,6.0NRT,311.3,10.1,D
10.15,37.306,366.7,1,1,2020-02-19,1105,A,100,6.0NRT,320.5,84.6,D
10.149,37.296,360.5,1,1,2020-02-19,1105,A,100,6.0NRT,320.7,64.8,D
9.902,35.559,348.6,1,1,2020-02-19,1105,A,92,6.0NRT,313.9,41.2,D
9.985,36.071,336.3,1,1,2020-02-19,1105,A,69,6.0NRT,311.4,20.7,D
9.98,36.036,333.9,1,1,2020-02-19,1105,A,73,6.0NRT,316.1,12.4,D
9.972,35.982,336,1,1,2020-02-19,1105,A,76,6.0NRT,317.9,14.9,D
9.968,35.955,337.6,1,1,2020-02-19,1105,A,71,6.0NRT,312.5,17.4,D
9.994,36.07,334.8,1,1,2020-02-19,1105,A,64,6.0NRT,309.5,19.8,D
9.977,35.953,370.7,1,1,2020-02-19,1105,A,100,6.0NRT,318.5,96.1,D
9.976,35.944,335.1,1,1,2020-02-19,1105,A,43,6.0NRT,313.9,13.1,D
9.775,34.569,336.8,1.1,1,2020-02-19,1105,A,79,6.0NRT,315.9,21,D
9.774,34.559,344,1.1,1,2020-02-19,1105,A,88,6.0NRT,311.3,33.5,D
9.835,34.848,333.8,1,1,2020-02-19,1105,A,46,6.0NRT,316.8,12.7,D
9.834,34.839,337.4,1,1,2020-02-19,1105,A,75,6.0NRT,314.5,18.3,D
9.978,35.569,327.9,1,1,2020-02-19,1105,A,47,6.0NRT,311.7,6.1,D
9.976,35.56,352.1,1,1,2020-02-19,1105,A,95,6.0NRT,313.3,48,D
9.844,34.658,343.6,1.1,1,2020-02-19,1105,A,87,6.0NRT,314.2,31.2,D
9.985,35.559,328.8,1,1,2020-02-19,1105,A,52,6.0NRT,313.1,8,D
9.229,30.648,342.6,1.9,1.3,2020-02-19,1105,A,89,6.0NRT,310.3,73.8,D
9.227,30.631,333,1.9,1.3,2020-02-19,1105,A,80,6.0NRT,310.8,34.1,D
10.08,36.152,333,1,1,2020-02-19,1105,A,74,6.0NRT,308.6,19.3,D
10.078,36.143,349.6,1,1,2020-02-19,1105,A,93,6.0NRT,309.7,47.3,D
10.077,36.134,345.2,1,1,2020-02-19,1105,A,89,6.0NRT,309.7,36.5,D
9.202,30.405,345.2,2,1.4,2020-02-19,1105,A,79,6.0NRT,304.5,116.9,D
9.199,30.388,320.5,2,1.4,2020-02-19,1105,A,30,6.0NRT,298.6,26.8,D
9.895,34.813,385.1,1,1,2020-02-19,1105,A,100,6.0NRT,312.9,167.8,D
9.893,34.804,345.1,1,1,2020-02-19,1105,A,89,6.0NRT,308,37.5,D
9.874,34.672,335.8,1.1,1,2020-02-19,1105,A,57,6.0NRT,315.4,14.7,D
9.217,30.421,336.2,2,1.4,2020-02-19,1105,A,83,6.0NRT,306.6,73.6,D
9.214,30.403,356.8,2,1.4,2020-02-19,1105,A,98,6.0NRT,304.8,184.3,D
10.092,36.113,331,1,1,2020-02-19,1105,A,26,6.0NRT,313.5,11.2,D
10.091,36.104,339.2,1,1,2020-02-19,1105,A,83,6.0NRT,315.6,22.1,D
9.904,34.812,339.9,1,1,2020-02-19,1105,A,83,6.0NRT,312.3,27.3,D
9.883,34.671,334.6,1.1,1,2020-02-19,1105,A,59,6.0NRT,317,12.9,D
9.229,30.419,326.7,2,1.4,2020-02-19,1105,A,57,6.0NRT,301.9,40.7,D
10.101,36.112,334.7,1,1,2020-02-19,1105,A,60,6.0NRT,311.9,17,D
10.1,36.103,332.6,1,1,2020-02-19,1105,A,57,6.0NRT,314,12.2,D
9.933,34.884,328.3,1,1,2020-02-19,1105,A,44,6.0NRT,308,12.5,D
9.187,29.995,323.7,2.1,1.4,2020-02-19,1105,A,59,6.0NRT,306.5,21.6,D
9.941,34.873,329.2,1,1,2020-02-19,1105,A,62,6.0NRT,310.5,15.1,D
9.931,34.808,334,1,1,2020-02-19,1105,A,41,6.0NRT,309,17.1,D
9.736,33.403,330.6,1.2,1.1,2020-02-19,1105,A,58,6.0NRT,310.4,17.3,D
9.734,33.392,341.8,1.2,1.1,2020-02-19,1105,A,87,6.0NRT,312,39.8,D
10.034,35.323,334.9,1,1,2020-02-19,1105,A,77,6.0NRT,315.3,15.1,D
9.744,33.39,329.3,1.2,1.1,2020-02-19,1105,A,49,6.0NRT,309.5,18.2,D
9.739,33.358,332,1.2,1.1,2020-02-19,1105,A,46,6.0NRT,310,20.4,D
9.772,33.507,339,1.2,1.1,2020-02-19,1105,A,84,6.0NRT,313.4,27,D
9.77,33.496,333.1,1.2,1.1,2020-02-19,1105,A,69,6.0NRT,313.9,16,D
10.046,35.284,336.9,1,1,2020-02-19,1105,A,80,6.0NRT,317.7,17.1,D
9.781,33.505,342.4,1.2,1.1,2020-02-19,1105,A,87,6.0NRT,316.4,34.2,D
9.78,33.494,333.8,1.2,1.1,2020-02-19,1105,A,66,6.0NRT,316.1,16.9,D
9.977,34.689,329.7,1.1,1,2020-02-19,1105,A,46,6.0NRT,312.9,9.7,D
9.968,34.565,328.9,1.1,1,2020-02-19,1105,A,40,6.0NRT,313.5,7.2,D
9.967,34.556,328.6,1.1,1,2020-02-19,1105,A,38,6.0NRT,314.1,6.6,D
9.779,33.296,325.7,1.2,1.1,2020-02-19,1105,A,34,6.0NRT,309.2,9.1,D
9.789,33.294,331.6,1.2,1.1,2020-02-19,1105,A,72,6.0NRT,309.3,19.3,D
10.344,37.046,354.2,1,1,2020-02-19,1105,A,96,6.0NRT,314.6,51.5,D
10.211,36.037,331.1,1,1,2020-02-19,1105,A,41,6.0NRT,315.3,10.9,D
10.22,36.036,352.8,1,1,2020-02-19,1105,A,95,6.0NRT,313.6,49.6,D
10.029,34.723,333.6,1,1,2020-02-19,1105,A,61,6.0NRT,312.2,15.5,D
10.072,34.955,351.9,1,1,2020-02-19,1105,A,94,6.0NRT,309.4,52.7,D
10.071,34.945,358.8,1,1,2020-02-19,1105,A,99,6.0NRT,308.2,70.3,D
10.069,34.936,344.3,1,1,2020-02-19,1105,A,73,6.0NRT,307.4,37,D
10.081,34.953,369.2,1,1,2020-02-19,1105,A,100,6.0NRT,311.1,102.3,D
10.08,34.944,336.1,1,1,2020-02-19,1105,A,44,6.0NRT,305.7,22.9,D
10.077,34.925,339.9,1,1,2020-02-19,1105,A,83,6.0NRT,301.8,29.3,D
10.406,36.771,338.5,1,1,2020-02-19,1105,A,73,6.0NRT,317.9,17.5,D
10.163,35.076,327.6,1,1,2020-02-19,1105,A,32,6.0NRT,310.8,10.2,D
9.982,33.803,342.2,1.1,1.1,2020-02-19,1105,A,87,6.0NRT,316,29.3,D
9.98,33.793,342.2,1.1,1.1,2020-02-19,1105,A,87,6.0NRT,315.9,28.8,D
10.131,34.731,335.2,1,1,2020-02-19,1105,A,76,6.0NRT,309.3,20.4,D
10.118,34.646,328.9,1.1,1,2020-02-19,1105,A,48,6.0NRT,308.4,10.7,D
10.129,34.654,327.2,1.1,1,2020-02-19,1105,A,35,6.0NRT,310.7,8.2,D
10.002,33.747,336.3,1.1,1.1,2020-02-19,1105,A,80,6.0NRT,317.2,16.8,D
10.204,35.042,330.3,1,1,2020-02-19,1105,A,54,6.0NRT,310.2,11.6,D
10.166,34.783,375,1,1,2020-02-19,1105,A,100,6.0NRT,309,122.6,D
10.165,34.773,370.5,1,1,2020-02-19,1105,A,100,6.0NRT,311.2,104.6,D
10.213,35.04,327.6,1,1,2020-02-19,1105,A,39,6.0NRT,311.8,7.7,D
10.175,34.781,343.6,1,1,2020-02-19,1105,A,87,6.0NRT,312.5,32.9,D
10.174,34.772,346.5,1,1,2020-02-19,1105,A,90,6.0NRT,313.7,36.9,D
10.173,34.762,358.3,1,1,2020-02-19,1105,A,98,6.0NRT,313.5,64.3,D
10.164,34.706,344.4,1,1,2020-02-19,1105,A,88,6.0NRT,312.2,35.2,D
10.183,34.77,330.3,1,1,2020-02-19,1105,A,38,6.0NRT,313.6,9.8,D
10.209,34.636,328.2,1.1,1,2020-02-19,1105,A,45,6.0NRT,311.9,9.3,D
9.53,30.235,331.6,2,1.4,2020-02-19,1105,A,43,6.0NRT,306.6,45.5,D
9.543,30.233,331.4,2,1.4,2020-02-19,1105,A,68,6.0NRT,310.4,43.5,D
9.016,26.816,328.6,3.8,1.8,2020-02-19,1105,A,68,6.0NRT,306.8,73.7,D
10.329,35.073,349.5,1,1,2020-02-19,1105,A,92,6.0NRT,315.4,42.6,D
10.328,35.063,333.7,1,1,2020-02-19,1105,A,73,6.0NRT,314.6,14.9,D
9.606,30.314,327.6,2,1.4,2020-02-19,1105,A,55,6.0NRT,310.1,20.9,D
9.29,28.359,327.4,2.8,1.6,2020-02-19,1105,A,62,6.0NRT,306.9,52.2,D
9.563,29.966,345.3,2.1,1.4,2020-02-19,1105,A,90,6.0NRT,309.5,99,D
10.288,34.675,340.5,1,1,2020-02-19,1105,A,84,6.0NRT,307.4,30.8,D
10.271,34.494,330.3,1.1,1,2020-02-19,1105,A,65,6.0NRT,311.1,13.7,D
9.609,30.308,328.4,2,1.4,2020-02-19,1105,A,54,6.0NRT,309.9,21,D
10.319,34.756,330.9,1,1,2020-02-19,1105,A,67,6.0NRT,310.4,15,D
9.638,30.411,342.4,1.9,1.4,2020-02-19,1105,A,87,6.0NRT,308.5,77.1,D
9.564,29.961,344.1,2.1,1.4,2020-02-19,1105,A,88,6.0NRT,310.6,92.3,D
9.292,28.354,330.1,2.8,1.6,2020-02-19,1105,A,68,6.0NRT,307.1,72.7,D
9.023,26.81,324,3.8,1.8,2020-02-19,1105,A,19,6.0NRT,306.1,35.2,D
10.437,35.498,327.3,1,1,2020-02-19,1105,A,26,6.0NRT,307.7,11.8,D
10.577,36.417,374.9,1,1,2020-02-19,1105,A,100,6.0NRT,313,114.8,D
10.576,36.407,353.4,1,1,2020-02-19,1105,A,95,6.0NRT,313,49.8,D
10.447,35.506,363.7,1,1,2020-02-19,1105,A,100,6.0NRT,307.8,82.9,D
10.446,35.497,336.2,1,1,2020-02-19,1105,A,56,6.0NRT,308.8,22,D
10.444,35.487,337.8,1,1,2020-02-19,1105,A,72,6.0NRT,308.9,25.4,D
10.456,35.504,415.8,1,1,2020-02-19,1105,A,100,6.0NRT,315.5,350.2,D
10.454,35.495,356.1,1,1,2020-02-19,1105,A,97,6.0NRT,311.9,61.2,D
10.465,35.503,357.1,1,1,2020-02-19,1105,A,98,6.0NRT,305.5,66,D
10.463,35.494,346.4,1,1,2020-02-19,1105,A,90,6.0NRT,307.5,40.9,D
10.398,35.047,334.3,1,1,2020-02-19,1105,A,75,6.0NRT,313.4,13.5,D
10.141,33.315,331.4,1.2,1.1,2020-02-19,1105,A,71,6.0NRT,312.3,14.5,D
10.472,35.492,334.2,1,1,2020-02-19,1105,A,48,6.0NRT,306.1,19.8,D
10.374,34.815,353.2,1,1,2020-02-19,1105,A,95,6.0NRT,311.6,53.8,D
10.372,34.805,351,1,1,2020-02-19,1105,A,94,6.0NRT,313,48.8,D
10.483,35.5,376.8,1,1,2020-02-19,1105,A,100,6.0NRT,309.2,127.2,D
10.481,35.491,367.6,1,1,2020-02-19,1105,A,100,6.0NRT,312.6,94.4,D
10.381,34.804,328.6,1,1,2020-02-19,1105,A,44,6.0NRT,312,8.9,D
10.49,35.49,340.7,1,1,2020-02-19,1105,A,84,6.0NRT,307.6,29,D
10.486,35.463,334.8,1,1,2020-02-19,1105,A,60,6.0NRT,308.8,19.5,D
10.358,34.523,348.7,1.1,1,2020-02-19,1105,A,92,6.0NRT,310.2,48.7,D
10.357,34.513,336.1,1.1,1,2020-02-19,1105,A,78,6.0NRT,308.4,24.6,D
10.507,35.472,327.5,1,1,2020-02-19,1105,A,40,6.0NRT,308.8,10.9,D
10.512,35.443,329.6,1,1,2020-02-19,1105,A,49,6.0NRT,309.8,11.9,D
9.624,29.687,328.8,2.2,1.4,2020-02-19,1105,A,63,6.0NRT,309,32.4,D
10.529,35.431,338.9,1,1,2020-02-19,1105,A,83,6.0NRT,310,25.1,D
10.52,35.368,328.5,1,1,2020-02-19,1105,A,61,6.0NRT,311.5,8.9,D
9.659,29.742,327.3,2.2,1.4,2020-02-19,1105,A,52,6.0NRT,308.3,31.8,D
10.523,35.265,326.8,1,1,2020-02-19,1105,A,52,6.0NRT,311.4,6.5,D
9.394,28.062,331.5,3,1.6,2020-02-19,1105,A,70,6.0NRT,309.1,67.7,D
10.029,31.915,339.7,1.5,1.2,2020-02-19,1105,A,84,6.0NRT,314,38,D
9.536,28.827,339.1,2.6,1.5,2020-02-19,1105,A,83,6.0NRT,306.5,104.6,D
9.532,28.804,335.6,2.6,1.5,2020-02-19,1105,A,78,6.0NRT,307.5,86.7,D
10.04,31.913,330,1.5,1.2,2020-02-19,1105,A,67,6.0NRT,311.9,13.5,D
9.546,28.801,350.4,2.6,1.5,2020-02-19,1105,A,93,6.0NRT,307.3,192.8,D
9.542,28.778,327.7,2.6,1.6,2020-02-19,1105,A,56,6.0NRT,306.6,46.5,D
9.99,31.515,337.6,1.6,1.2,2020-02-19,1105,A,82,6.0NRT,309.4,38,D
9.988,31.5,335.3,1.6,1.2,2020-02-19,1105,A,79,6.0NRT,311.8,31.9,D
9.394,28.057,328.8,3,1.6,2020-02-19,1105,A,54,6.0NRT,309.3,52.2,D
9.99,31.509,345.5,1.6,1.2,2020-02-19,1105,A,90,6.0NRT,310.8,65.9,D
9.542,28.821,341,2.6,1.5,2020-02-19,1105,A,85,6.0NRT,306.8,115.1,D
9.538,28.798,357.5,2.6,1.5,2020-02-19,1105,A,98,6.0NRT,309,258.7,D
10.092,32.007,339.9,1.4,1.2,2020-02-19,1105,A,84,6.0NRT,307.4,44.1,D
10.102,32.005,346.5,1.4,1.2,2020-02-19,1105,A,90,6.0NRT,309.3,64.2,D
9.501,28.331,325.8,2.8,1.6,2020-02-19,1105,A,48,6.0NRT,305.6,44.3,D
9.52,28.354,332.8,2.8,1.6,2020-02-19,1105,A,74,6.0NRT,306.3,82.6,D
9.515,28.329,345.2,2.8,1.6,2020-02-19,1105,A,89,6.0NRT,306.2,175.5,D
10.39,33.746,337.3,1.1,1.1,2020-02-19,1105,A,80,6.0NRT,317.9,18.6,D
9.534,28.352,330,2.8,1.6,2020-02-19,1105,A,68,6.0NRT,307.3,66.4,D
10.491,34.358,329.7,1.1,1,2020-02-19,1105,A,60,6.0NRT,313.1,6.8,D
9.533,28.168,339.1,2.9,1.6,2020-02-19,1105,A,83,6.0NRT,307.1,130,D
9.539,28.187,326.8,2.9,1.6,2020-02-19,1105,A,54,6.0NRT,307.8,46.7,D
9.535,28.161,335.3,2.9,1.6,2020-02-19,1105,A,78,6.0NRT,307.2,101.1,D
9.45,27.402,325.3,3.4,1.7,2020-02-19,1105,A,46,6.0NRT,306.5,46.7,D
10.719,35.344,325.6,1,1,2020-02-19,1105,A,35,6.0NRT,308.4,6.8,D
9.5,27.604,327.7,3.2,1.7,2020-02-19,1105,A,61,6.0NRT,307.7,54.2,D
10.528,33.986,344.8,1.1,1,2020-02-19,1105,A,88,6.0NRT,315,36.1,D
10.527,33.976,341.7,1.1,1,2020-02-19,1105,A,85,6.0NRT,315.7,29.8,D
9.548,27.799,341.7,3.1,1.7,2020-02-19,1105,A,86,6.0NRT,306.4,151.5,D
9.617,28.119,326.4,2.9,1.6,2020-02-19,1105,A,36,6.0NRT,308.6,34.9,D
9.497,27.6,328.1,3.2,1.7,2020-02-19,1105,A,60,6.0NRT,308,53.7,D
9.547,27.794,339,3.1,1.7,2020-02-19,1105,A,83,6.0NRT,306.5,130,D
10.293,31.598,338,1.5,1.2,2020-02-19,1105,A,81,6.0NRT,309.2,43.1,D
10.306,31.61,334,1.5,1.2,2020-02-19,1105,A,72,6.0NRT,307.7,30.7,D
10.304,31.596,332.6,1.5,1.2,2020-02-19,1105,A,56,6.0NRT,311.1,27.6,D
10.315,31.595,332.6,1.5,1.2,2020-02-19,1105,A,68,6.0NRT,309.9,28.8,D
11.106,36.506,332,1,1,2020-02-19,1105,A,59,6.0NRT,312.8,13.1,D
11.02,35.586,334.9,1,1,2020-02-19,1105,A,75,6.0NRT,310,19.4,D
11.118,36.208,328.2,1,1,2020-02-19,1105,A,40,6.0NRT,309.4,9.3,D
11.062,35.81,366.4,1,1,2020-02-19,1105,A,100,6.0NRT,312.5,87,D
11.06,35.801,332.4,1,1,2020-02-19,1105,A,71,6.0NRT,309.7,13.6,D
11.153,36.388,336.6,1,1,2020-02-19,1105,A,77,6.0NRT,309,21.2,D
11.152,36.379,328.8,1,1,2020-02-19,1105,A,34,6.0NRT,307.1,10.8,D
11.132,36.243,338.8,1,1,2020-02-19,1105,A,83,6.0NRT,310.7,24,D
11.131,36.233,340.9,1,1,2020-02-19,1105,A,85,6.0NRT,312.1,27.9,D
11.083,35.899,339.7,1,1,2020-02-19,1105,A,83,6.0NRT,315.9,21,D
11.069,35.8,332,1,1,2020-02-19,1105,A,70,6.0NRT,311.5,13.1,D
11.162,36.387,335.2,1,1,2020-02-19,1105,A,77,6.0NRT,307.8,19.4,D
11.161,36.377,360.1,1,1,2020-02-19,1105,A,100,6.0NRT,311.7,70.2,D
11.159,36.368,329.4,1,1,2020-02-19,1105,A,50,6.0NRT,309.3,10.2,D
11.109,36.015,345.4,1,1,2020-02-19,1105,A,89,6.0NRT,311.1,34.1,D
11.108,36.006,413.6,1,1,2020-02-19,1105,A,100,6.0NRT,322.1,326.1,D
11.107,35.997,364.3,1,1,2020-02-19,1105,A,100,6.0NRT,315.7,79.7,D
11.078,35.798,329.7,1,1,2020-02-19,1105,A,64,6.0NRT,311.1,10.4,D
11.047,35.582,344.9,1,1,2020-02-19,1105,A,88,6.0NRT,309,34.5,D
11.046,35.573,353.4,1,1,2020-02-19,1105,A,95,6.0NRT,311.5,52.3,D
11.042,35.545,334.8,1,1,2020-02-19,1105,A,54,6.0NRT,310.8,17.3,D
11.04,35.536,336.8,1,1,2020-02-19,1105,A,72,6.0NRT,310.6,20.6,D
11.171,36.385,339.6,1,1,2020-02-19,1105,A,83,6.0NRT,306.5,25.7,D
11.17,36.376,395.8,1,1,2020-02-19,1105,A,100,6.0NRT,312.7,214.8,D
11.168,36.367,328.1,1,1,2020-02-19,1105,A,52,6.0NRT,308.5,8.5,D
11.117,36.005,336.1,1,1,2020-02-19,1105,A,55,6.0NRT,313.8,17.1,D
11.115,35.996,346.2,1,1,2020-02-19,1105,A,90,6.0NRT,313.4,35.3,D
11.056,35.58,385.1,1,1,2020-02-19,1105,A,100,6.0NRT,313.3,157,D
11.055,35.571,384,1,1,2020-02-19,1105,A,100,6.0NRT,317.8,151.6,D
11.049,35.535,353.2,1,1,2020-02-19,1105,A,95,6.0NRT,312.4,50.6,D
11.126,35.997,333.2,1,1,2020-02-19,1105,A,45,6.0NRT,313.2,12.3,D
11.066,35.572,339.3,1,1,2020-02-19,1105,A,80,6.0NRT,312.8,23.3,D
11.134,35.986,344.8,1,1,2020-02-19,1105,A,88,6.0NRT,313.4,31.7,D
10.512,31.881,349.1,1.5,1.2,2020-02-19,1105,A,92,6.0NRT,311.1,68,D
11.144,35.994,336.8,1,1,2020-02-19,1105,A,63,6.0NRT,315.7,16.2,D
11.143,35.985,341.4,1,1,2020-02-19,1105,A,83,6.0NRT,314.3,24.7,D
10.522,31.879,336.8,1.5,1.2,2020-02-19,1105,A,78,6.0NRT,311.3,30,D
10.52,31.866,331.9,1.5,1.2,2020-02-19,1105,A,68,6.0NRT,312.9,17.9,D
11.01,34.816,331.2,1,1,2020-02-19,1105,A,56,6.0NRT,314.2,7.6,D
10.577,31.646,332.4,1.5,1.2,2020-02-19,1105,A,52,6.0NRT,310.8,22.4,D
10.575,31.633,330.9,1.5,1.2,2020-02-19,1105,A,34,6.0NRT,309.7,17.7,D
10.59,31.658,362.6,1.5,1.2,2020-02-19,1105,A,100,6.0NRT,314.3,133.5,D
10.588,31.645,339.9,1.5,1.2,2020-02-19,1105,A,80,6.0NRT,315.7,42.2,D
10.6,31.657,335.2,1.5,1.2,2020-02-19,1105,A,75,6.0NRT,312.6,29.1,D
10.598,31.643,333.1,1.5,1.2,2020-02-19,1105,A,67,6.0NRT,314.7,24.5,D
10.989,33.986,330.9,1.1,1,2020-02-19,1105,A,34,6.0NRT,313.4,7.9,D
10.987,33.976,333.8,1.1,1,2020-02-19,1105,A,67,6.0NRT,314.2,12.8,D
10.461,30.486,331.6,1.8,1.3,2020-02-19,1105,A,61,6.0NRT,315.2,18.8,D
10.467,30.478,334.2,1.8,1.3,2020-02-19,1105,A,74,6.0NRT,315.2,28.1,D
10.651,31.459,330.4,1.6,1.2,2020-02-19,1105,A,64,6.0NRT,313,17.7,D
11.315,35.522,336.3,1,1,2020-02-19,1105,A,76,6.0NRT,315.8,16.2,D
11.67,36.136,348.6,1,1,2020-02-19,1105,A,91,6.0NRT,314.7,38.7,D
10.987,31.415,351.5,1.5,1.2,2020-02-19,1105,A,94,6.0NRT,313.6,86.3,D
10.984,31.401,370.9,1.5,1.2,2020-02-19,1105,A,100,6.0NRT,314.7,187.7,D
10.978,31.409,342.2,1.5,1.2,2020-02-19,1105,A,85,6.0NRT,312.3,51.8,D
10.976,31.395,329,1.5,1.2,2020-02-19,1105,A,51,6.0NRT,312.6,13.8,D
10.989,31.407,362.9,1.5,1.2,2020-02-19,1105,A,100,6.0NRT,313.7,139.9,D
10.986,31.394,334.9,1.5,1.2,2020-02-19,1105,A,73,6.0NRT,313.4,28.2,D
11.876,36.167,329.7,1,1,2020-02-19,1105,A,41,6.0NRT,309.2,9.8,D
11.886,36.159,393,1,1,2020-02-19,1105,A,100,6.0NRT,319.1,197.4,D
11.885,36.15,336.2,1,1,2020-02-19,1105,A,73,6.0NRT,314.2,18.5,D
11.334,32.276,335.4,1.3,1.1,2020-02-19,1105,A,70,6.0NRT,313.7,20.9,D
11.338,32.238,336.4,1.3,1.1,2020-02-19,1105,A,74,6.0NRT,315.7,22.6,D
11.354,32.272,338.7,1.3,1.1,2020-02-19,1105,A,75,6.0NRT,315.2,30.4,D
11.35,32.248,335.9,1.3,1.1,2020-02-19,1105,A,68,6.0NRT,316.1,23.2,D
11.364,32.271,338.4,1.3,1.1,2020-02-19,1105,A,68,6.0NRT,312.5,30.9,D
11.362,32.259,342.6,1.3,1.1,2020-02-19,1105,A,78,6.0NRT,315,40.9,D
11.867,34.248,330.8,1.1,1,2020-02-19,1105,A,45,6.0NRT,315.3,8.5,D
11.832,33.588,328.1,1.1,1.1,2020-02-19,1105,A,30,6.0NRT,313.5,6,D
11.589,31.94,329.7,1.4,1.2,2020-02-19,1105,A,59,6.0NRT,313.8,15.2,D
11.48,31.028,328.7,1.6,1.2,2020-02-19,1105,A,56,6.0NRT,312.8,14.6,D
12.321,35.73,334.1,1,1,2020-02-19,1105,A,70,6.0NRT,313.9,11.9,D
11.739,31.655,337.2,1.4,1.2,2020-02-19,1105,A,79,6.0NRT,314.5,34.8,D
11.467,29.874,328.4,2,1.4,2020-02-19,1105,A,60,6.0NRT,311.2,25.6,D
12.401,35.969,338,1,1,2020-02-19,1105,A,78,6.0NRT,315.7,18.6,D
11.459,29.869,328.6,2,1.4,2020-02-19,1105,A,62,6.0NRT,312.3,25.9,D
11.617,30.528,326.9,1.7,1.3,2020-02-19,1105,A,33,6.0NRT,311.9,14,D
11.615,30.513,326.5,1.8,1.3,2020-02-19,1105,A,36,6.0NRT,311.3,13.1,D
12.423,35.726,336.4,1,1,2020-02-19,1105,A,75,6.0NRT,315.6,15.7,D
12.442,35.798,329.7,1,1,2020-02-19,1105,A,42,6.0NRT,313.9,7.7,D
11.63,30.461,327.7,1.8,1.3,2020-02-19,1105,A,52,6.0NRT,310.3,21.4,D
12.464,35.887,339.1,1,1,2020-02-19,1105,A,80,6.0NRT,315.5,19.9,D
12.538,36.217,337.2,1,1,2020-02-19,1105,A,77,6.0NRT,315.5,13.9,D
12.482,35.823,337.2,1,1,2020-02-19,1105,A,77,6.0NRT,310.7,18.5,D
12.548,36.224,344.4,1,1,2020-02-19,1105,A,87,6.0NRT,317.8,26.8,D
12.581,36.399,363.8,1,1,2020-02-19,1105,A,100,6.0NRT,317.2,74.6,D
12.602,36.481,333,1,1,2020-02-19,1105,A,55,6.0NRT,312.7,10.9,D
12.494,35.525,331.3,1,1,2020-02-19,1105,A,44,6.0NRT,314,7.1,D
12.512,35.522,336.5,1,1,2020-02-19,1105,A,64,6.0NRT,313.1,14.6,D
12.511,35.513,342.5,1,1,2020-02-19,1105,A,84,6.0NRT,313.9,23.7,D
12.522,35.53,333,1,1,2020-02-19,1105,A,47,6.0NRT,312.8,13.6,D
12.408,34.484,347.3,1,1,2020-02-19,1105,A,90,6.0NRT,316.3,36.5,D
12.407,34.474,342.3,1,1,2020-02-19,1105,A,85,6.0NRT,317.6,26.9,D
12.416,34.473,331.1,1,1,2020-02-19,1105,A,63,6.0NRT,316.4,9.9,D
12.988,37.422,333.6,1.1,1.1,2020-02-19,1105,A,58,6.0NRT,312.3,13.7,D
12.987,37.412,332.2,1.1,1.1,2020-02-19,1105,A,53,6.0NRT,313.7,11.3,D
12.831,36.267,333.3,1,1,2020-02-19,1105,A,64,6.0NRT,315.2,8.7,D
12.95,36.728,346.6,1,1,2020-02-19,1105,A,89,6.0NRT,307.4,43.5,D
12.613,34.067,329.7,1.1,1,2020-02-19,1105,A,60,6.0NRT,313.4,10,D
12.959,36.404,342.5,1,1,2020-02-19,1105,A,84,6.0NRT,316.7,22.6,D
12.986,36.333,333.6,1,1,2020-02-19,1105,A,62,6.0NRT,317.2,8,D
12.985,36.324,340.4,1,1,2020-02-19,1105,A,82,6.0NRT,318.9,18.3,D
12.87,35.508,330.2,1,1,2020-02-19,1105,A,56,6.0NRT,312,10.1,D
13.055,36.555,332.7,1,1,2020-02-19,1105,A,45,6.0NRT,312.9,11,D
13.065,36.564,338.4,1,1,2020-02-19,1105,A,74,6.0NRT,311.2,20.1,D
13.064,36.554,342.9,1,1,2020-02-19,1105,A,85,6.0NRT,315.7,27.8,D
12.96,35.814,331.9,1,1,2020-02-19,1105,A,63,6.0NRT,315.8,8.7,D
12.05,29.875,326.3,1.9,1.4,2020-02-19,1105,A,55,6.0NRT,311.9,20.1,D
12.217,30.81,328.3,1.6,1.3,2020-02-19,1105,A,62,6.0NRT,310.7,19.1,D
12.894,35.099,330,1,1,2020-02-19,1105,A,49,6.0NRT,314.3,8.9,D
13.108,36.218,332,1,1,2020-02-19,1105,A,51,6.0NRT,315.4,7.4,D
